,SK_ID_CURR,TARGET,CNT_CHILDREN,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_12,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE_Cash loans,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Self-employed,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Bad debt_MEAN,BURO_CREDIT_ACTIVE_nan_MEAN,BURO_CREDIT_CURRENCY_currency 4_MEAN,BURO_CREDIT_CURRENCY_nan_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,BURO_CREDIT_TYPE_Interbank credit_MEAN,BURO_CREDIT_TYPE_Loan for purchase of shares (margin lending)_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_TYPE_Mobile operator loan_MEAN,BURO_CREDIT_TYPE_nan_MEAN,ACTIVE_DAYS_CREDIT_MIN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,PREV_NAME_CONTRACT_TYPE_nan_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_CONTRACT_STATUS_nan_MEAN,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,PREV_NAME_PAYMENT_TYPE_nan_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,PREV_CODE_REJECT_REASON_SCO_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,PREV_CODE_REJECT_REASON_nan_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_CLIENT_TYPE_nan_MEAN,PREV_NAME_GOODS_CATEGORY_Animals_MEAN,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_GOODS_CATEGORY_nan_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_PORTFOLIO_XNA_MEAN,PREV_NAME_PORTFOLIO_nan_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_NAME_PRODUCT_TYPE_nan_MEAN,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,PREV_CHANNEL_TYPE_nan_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_nan_MEAN,PREV_PRODUCT_COMBINATION_Card Street_MEAN,PREV_PRODUCT_COMBINATION_Cash_MEAN,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,APPROVED_DAYS_DECISION_MIN,APPROVED_DAYS_DECISION_MEAN,POS_MONTHS_BALANCE_MEAN,POS_SK_DPD_MAX,POS_SK_DPD_MEAN,POS_NAME_CONTRACT_STATUS_XNA_MEAN,POS_NAME_CONTRACT_STATUS_nan_MEAN,INSTAL_DPD_MEAN,INSTAL_PAYMENT_PERC_MAX,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM
19362,122586,0.0,0,-14305,-6590.0,-6397.0,-4906,1,0,3,3,0,0,0,0.0,0.0,-1392.0,1,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.45355,0.0314999183939938,-2473.0,-652.0,-1357.3333333333333,-1476.0,926.0,-678.6666666666666,-903.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,-831.0,-831.0,-831.0,-679.0,0.0,-2473.0,-652.0,-1462.6,-1476.0,-947.8,0.0,-1392.0,-744.0,19.33333333333333,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1392.0,-744.0,-27.633333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-869.12,-21728.0
27456,131915,0.0,0,-18887,-564.0,-10054.0,-2431,1,0,2,2,0,0,0,1.0,0.0,-1944.0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.1164923076923076,0.0293495197562734,-2597.0,-211.0,-1007.8461538461538,-1957.0,31121.0,2566.818181818182,-423.0,0.0,0.4615384615384615,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,-723.0,-211.0,-476.6666666666667,-87.33333333333333,0.0,-2597.0,-816.0,-1463.142857142857,-1957.0,-710.7142857142857,0.0,-2462.0,-582.375,20.4,102.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.625,0.0,0.125,0.375,0.0,0.125,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.125,0.0,0.0,0.375,0.0,0.0,-2462.0,-1129.5,-59.869565217391305,1.0,0.0869565217391304,0.0,0.0,0.2,1.0,10060.38,504.6345000000001,10092.690000000002,-1876.2,-37524.0
27253,131670,0.0,0,-10850,-1154.0,-950.0,-1324,1,0,2,2,0,1,1,0.0,0.0,-546.0,1,0,4.0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.11008,0.066826934751463,-1296.0,-253.0,-724.0,112.0,9662.0,4887.0,-424.6666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-253.0,-253.0,-253.0,-31.0,0.0,-1296.0,-623.0,-959.5,9662.0,-621.5,0.0,-546.0,-403.5,12.0,12.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-546.0,-546.0,-11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-353.5,-4242.0
28833,133505,0.0,0,-16538,-4138.0,-7496.0,-84,1,0,2,2,0,0,0,0.0,0.0,-624.0,1,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0.23312,0.1029681978798586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-624.0,-443.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-624.0,-443.0,-10.38095238095238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-320.8,-6416.0
11862,113825,0.0,0,-16188,-2677.0,-625.0,-4204,1,0,2,2,0,0,0,0.0,0.0,-742.0,1,0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.11368,0.1066416510318949,-498.0,-498.0,-498.0,-122.0,-122.0,-122.0,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,-498.0,-498.0,-498.0,-122.0,-93.0,0.0,-742.0,-742.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-742.0,-742.0,-18.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-583.2,-5832.0
19009,122172,0.0,2,-11528,-1300.0,-760.0,-1912,1,1,2,2,0,0,0,0.0,0.0,-944.0,0,0,1.0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.0857142857142857,0.05,-569.0,-237.0,-381.3333333333333,128.0,4916.0,1933.6666666666667,-67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-569.0,-237.0,-381.3333333333333,-67.0,0.0,,,,,,,-691.0,-456.8333333333333,7.833333333333333,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-691.0,-442.0,-11.633333333333333,0.0,0.0,0.0,0.0,0.037037037037037,1.0,0.0,0.0,0.0,-348.1111111111111,-9399.0
12178,114200,0.0,1,-10840,-771.0,-4378.0,-3384,1,0,2,2,0,1,1,0.0,0.0,-690.0,1,0,2.0,1,0,1,1,1,0,0,0,1,0,0,1,0,0.0878,0.1082769818921752,-153.0,-153.0,-153.0,213.0,213.0,213.0,-23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153.0,-153.0,-153.0,-23.0,0.0,,,,,,,-690.0,-601.5,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-690.0,-601.5,-14.63157894736842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-427.4705882352941,-7267.0
15467,118051,0.0,2,-12012,-737.0,-2783.0,-4054,1,0,2,2,0,1,1,0.0,0.0,-2141.0,1,0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.12559375,0.0265680363847903,-2835.0,-220.0,-1155.8,-2532.0,1311.0,-575.0,-961.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-515.0,-220.0,-367.5,-30.5,0.0,-2835.0,-367.0,-1681.3333333333333,-2532.0,-1582.0,0.0,-2906.0,-1440.3,11.5,92.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.1,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.4,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.6,0.3,0.0,0.3,0.3,0.0,0.1,0.2,0.0,0.0,-2906.0,-1734.875,-43.0,0.0,0.0,0.0,0.0,8.467213114754099,1.0,11139.48,247.4125819672132,30184.335000000003,-1360.22131147541,-165947.0
16859,119660,0.0,1,-16656,-2593.0,-9071.0,-209,1,0,2,2,0,1,1,0.0,0.0,-503.0,0,0,,1,0,1,1,0,0,0,0,0,0,0,0,0,0.1630857142857142,0.0389411925228544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-503.0,-503.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-503.0,-503.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-258.5,-4136.0
28903,133584,0.0,0,-12546,-3606.0,-3496.0,-4940,1,0,2,2,0,0,0,0.0,0.0,0.0,1,0,1.0,1,0,1,1,1,0,0,0,0,1,0,1,0,0.17896,0.0369758177821121,-2760.0,-192.0,-1103.75,-2364.0,174.0,-660.625,-582.625,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-2664.0,-192.0,-1428.0,-330.0,0.0,-2760.0,-192.0,-995.6666666666666,-2364.0,-666.8333333333334,0.0,-2497.0,-1476.4,10.4,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-2497.0,-1237.25,-34.42857142857143,0.0,0.0,0.0,0.0,0.7906976744186046,1.0,8807.984999999999,943.3726744186048,40565.025,-956.9302325581396,-41148.0
24844,128894,0.0,0,-24537,,-8929.0,-434,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.099437148217636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.0,-66.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.0,-66.0,-1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.5,-61.0
32724,137925,0.0,0,-22082,,-4627.0,-4805,0,0,2,2,0,0,0,0.0,0.0,-1509.0,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5056875,0.0698463397790055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2869.0,-1742.0,8.375,67.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.125,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.25,0.0,-2869.0,-1627.428571428571,-58.297872340425535,8.0,0.4468085106382978,0.0,0.0,1.34,1.0,4500.0,102.7593,10275.93,-1717.13,-171713.0
7633,108896,0.0,1,-15730,-3344.0,-1088.0,-1831,1,0,2,2,0,0,0,0.0,0.0,-3037.0,1,0,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.3904666666666667,0.0775761589403973,-1421.0,-248.0,-609.3846153846154,-1236.0,30988.0,3119.818181818182,-188.23076923076923,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,-707.0,-248.0,-510.3,-58.7,0.0,-1421.0,-596.0,-939.6666666666666,-1236.0,-620.0,0.0,-2617.0,-744.0,21.11111111111111,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.9,0.0,0.1,0.3,0.0,0.0,0.1,0.2,0.0,-2617.0,-1350.6666666666667,-70.06896551724138,0.0,0.0,0.0,0.0,0.08,1.0,2332.53,115.19639999999998,2879.9099999999994,-2231.04,-55776.0
19139,122329,0.0,0,-22815,,-10592.0,-3996,0,0,2,2,0,0,0,0.0,0.0,0.0,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1320645161290322,0.0323892405063291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2529.0,-2529.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2529.0,-2529.0,-77.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2340.583333333333,-28087.0
43250,150061,0.0,0,-11710,-351.0,-4208.0,-4265,1,0,2,2,0,0,0,0.0,0.0,-1488.0,0,0,0.0,0,0,1,1,0,1,0,1,1,0,0,0,0,0.1527777777777778,0.05,-2535.0,-2535.0,-2535.0,-2200.0,-2200.0,-2200.0,-2228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2535.0,-2535.0,-2535.0,-2200.0,-2228.0,0.0,-2412.0,-1107.5,7.666666666666667,46.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,-2412.0,-1234.8,-29.58823529411765,0.0,0.0,0.0,0.0,0.101010101010101,1.0,7105.545,190.575,18866.925,-1347.585858585859,-133411.0
9314,110829,0.0,2,-17721,-1526.0,-8428.0,-1272,1,0,3,3,0,0,0,0.0,0.0,-2298.0,1,0,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.1345714285714285,0.0471,-433.0,-264.0,-348.5,-251.0,468.0,108.5,-134.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-264.0,-264.0,-264.0,-18.0,0.0,-433.0,-433.0,-433.0,-251.0,-251.0,0.0,-2298.0,-1036.3333333333333,2.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-2298.0,-2298.0,-73.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,-2191.1666666666665,-13147.0
18876,122012,0.0,0,-14599,-2829.0,-4777.0,-3739,1,1,2,2,0,1,1,0.0,0.0,-1004.0,1,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1263333333333333,0.03032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1004.0,-625.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-1004.0,-927.0,-16.65625,6.0,0.1875,0.0,0.0,0.8292682926829268,3.311106671072551,23754.195,1314.4006097560966,53890.42499999996,-448.4634146341463,-18387.0
18576,121670,0.0,0,-19973,-7379.0,-3069.0,-3499,1,0,2,2,0,0,0,1.0,1.0,-2118.0,1,0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.23,0.0425463693764798,-2400.0,-619.0,-1400.6666666666667,-2216.0,111.0,-974.6666666666666,-1035.3333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-619.0,-619.0,-619.0,-11.0,0.0,-2400.0,-1183.0,-1791.5,-2216.0,-1547.5,0.0,-2118.0,-1012.0,6.666666666666667,20.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,-2118.0,-1012.0,-30.294117647058822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-894.8,-13422.0
8363,109745,0.0,1,-16517,-810.0,-1615.0,-60,1,0,1,1,0,0,0,0.0,0.0,-2296.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.05,-1346.0,-128.0,-913.8,-1042.0,954.0,-307.8,-507.8,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-778.0,-128.0,-453.0,-28.0,0.0,-1346.0,-1158.0,-1221.0,-1042.0,-827.6666666666666,0.0,-2296.0,-916.75,18.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-2296.0,-1124.0,-33.38235294117647,16.0,0.4705882352941176,0.0,0.0,1.4166666666666667,1.0,31980.915,1231.62375,44338.455,-1071.611111111111,-38578.0
26694,131028,1.0,0,-20456,,-3761.0,-3997,0,0,2,2,0,0,0,0.0,0.0,-1323.0,1,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0781555555555555,0.0293572621035058,-2620.0,-252.0,-1305.3333333333333,-2011.0,31109.0,3195.8888888888887,-613.7777777777778,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-2268.0,-252.0,-956.6666666666666,-63.66666666666666,1.5,-2620.0,-532.0,-1479.6666666666667,-2011.0,-888.8333333333334,0.0,-1323.0,-584.9,19.5,78.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.8,0.0,0.1,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.0,-1323.0,-1074.5,-25.16216216216216,0.0,0.0,0.0,0.0,0.1826086956521739,13.718227987005818,0.0,-7257.793304347826,-834646.23,-659.2,-75808.0
24157,128096,0.0,0,-22256,,-1818.0,-898,0,0,2,2,0,0,0,0.0,0.0,-1230.0,1,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1384,0.0380077773139706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1230.0,-446.09090909090907,32.666666666666664,196.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.8181818181818182,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.6363636363636364,0.0909090909090909,0.0,0.0,0.0,0.9090909090909092,0.0,0.0909090909090909,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.5454545454545454,0.0,0.0,0.0,0.4545454545454545,0.0,0.0,-1230.0,-705.8333333333334,-22.166666666666668,0.0,0.0,0.0,0.0,0.3548387096774194,1.0,13083.39,422.16241935483873,13087.035,-656.8709677419355,-20363.0
20712,124142,1.0,0,-21649,-115.0,-3121.0,-4953,1,0,2,2,0,1,1,0.0,0.0,-2370.0,1,0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0970555555555555,0.0293364948010424,-553.0,-312.0,-432.5,-280.0,-69.0,-174.5,-203.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-553.0,-312.0,-432.5,-280.0,-203.5,0.0,-2370.0,-1127.3333333333333,18.0,108.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,-2370.0,-1127.3333333333333,-30.09803921568628,4.0,0.0784313725490196,0.0,0.0,0.8913043478260869,1.0,13500.0,444.60733695652175,40903.875,-634.0,-58328.0
